id	module	supermodule	dim_1	dim_2	dim_3
HSP90AB1	1	1	-1.02615193496603	0.768162261962035	-0.447255419128997
RNF130	2	1	-1.26006016859028	0.0729112689015775	1.53217269571846
TMEM50B	1	1	-0.379144572551175	0.765599612519978	-0.326570253303206
NDUFS5	5	1	-1.62416675239912	-1.16006814114832	-1.66899059723161
HBG2	7	2	7.94024058282623	-1.01372573142381	-2.31074916072977
UBXN1	4	1	1.79453677535387	-1.64591748902585	-0.565158111623944
DEFB1	1	1	-1.23260040211938	1.75231979986286	0.120373930104194
ATP5O	4	1	0.42480801291992	-1.69761560499393	-0.909134710614306
SLC38A2	3	1	-0.416401301014643	0.726762953472274	1.79911954835096
CFP	2	1	-1.6672726378013	-0.833803688974174	-0.0885957533038429
GRN	2	1	-1.32886348338312	-1.20047599407149	1.25304871407695
LGALS3	2	1	-1.45254879766649	-1.03531977482541	-0.372472299221341
NOP10	5	1	-1.47941141425551	-0.190254608238968	-0.47584295154358
PTGDS	2	1	-0.572296639965965	-0.409309198037441	0.0274927457231116
CTNNB1	8	3	0.641082984802156	3.6446315573602	0.92289473276325
EGR1	3	1	0.324868094715861	1.92964797948001	2.15295377718671
PLP2	6	1	-0.409305687046233	-1.56961051638295	2.13650780462743
EDF1	2	1	-1.39343949832035	-1.43155947584633	0.0631993347768689
NDUFB1	2	1	-1.42783946467906	-0.922171365600414	1.10691030120121
RAC1	2	1	-1.38208235378539	0.141294702790761	1.50413250085956
ARF6	8	3	0.562467089512113	3.64618003271421	0.857487402438096
PPIA	2	1	0.170296748477273	-1.14058108037975	0.121320757374021
CD79A	1	1	0.540035596357189	1.11070785363034	-0.715800373994175
H2AFZ	1	1	-0.55022805836493	0.435077447681668	-1.54311305897228
IGSF6	5	1	-2.18064521187391	0.515023636287722	-0.0446761035449248
GNG5	1	1	-0.320801262187382	0.136449766724832	-2.10836964769126
NUDT21	5	1	-1.54063941478021	-0.741918939718429	-0.556532421108205
NDUFB10	2	1	-1.58312163567834	-1.00104390694272	0.0771235897889182
KRTCAP2	5	1	-1.82556153118991	-1.02968667851912	-1.65491815056015
GPSM3	5	1	-1.27283626249448	-0.685092674035271	-1.09225787239521
MIF	5	1	-3.07599494982149	0.815670914992881	-0.260757665890536
CCNL1	3	1	0.354362634237813	1.86242264800871	2.625593125083
HSP90AA1	1	1	-1.05149606044253	1.044836354346	-0.509317250838878
TNFSF13B	2	1	-1.23370066393024	-0.727441133891993	1.36126616427539
ZKSCAN5	3	1	-0.0855473187329829	1.06251455122609	3.14598406765482
RBP7	6	1	-0.646979892056945	-1.7513046874871	2.5807513132572
SMARCAL1	1	1	0.459363602802446	1.0699374855005	-0.672584973306629
STK17B	3	1	0.4769746839643	2.06296704128595	1.09263552441586
SDCBP	2	1	-1.48847962979533	-0.958749341968033	1.01735047192823
PPP1R15A	3	1	-0.0667936311072144	1.6883537110084	3.08099866879762
CCL3L1	3	1	-0.179811413624966	1.75308392445699	3.14404863391892
DYNLL1	1	1	-1.09276518852504	1.45894027115463	-0.0855405325829508
GZMA	1	1	0.278349967097526	2.79317715374018	-3.80945582160084
ANXA5	5	1	-0.772384510422795	-0.881940173567344	-1.19508216153829
CTSZ	2	1	0.157524981743337	-0.847257594403887	0.0792474751368284
BTG1	3	1	0.540353167816005	1.21971871672322	1.64722295260451
MT-ND4L	3	1	0.453251120296551	1.54053363652005	2.18572053500075
BLOC1S1	1	1	0.0700340535193886	-0.0912933446205682	-1.63097876205901
ATP5J	2	1	-1.54801500451634	-1.09191775681976	-0.248775971296576
TPM3	1	1	0.00922907334975687	0.498131902378315	-1.69709331634691
PDCD10	1	1	-0.800245424717275	1.40461274791038	-0.439339869998042
TMBIM4	5	1	-1.52806736927104	-0.614479116736898	-1.28310931282397
PRR13	5	1	-0.563713391926928	-0.33911857252341	-1.46865922270494
HMGB1	2	1	-0.127683718812017	-0.817688322803205	0.545705255965562
PRDX5	5	1	-1.42237633218928	-0.854400267441809	-1.58200713939932
ATP5D	4	1	1.65001522550414	-2.76098947032152	0.00941277151363207
RHOC	1	1	0.756567001281593	1.6333489421713	-1.91628902874574
APLP2	6	1	-0.0892401258776427	-1.3157792536751	2.07950062229891
BRK1	2	1	-1.54749608956995	-0.698273432985678	-0.000344265491650342
EVL	1	1	0.65223121601997	1.51284323491353	-2.06158000750962
MYL12B	1	1	-0.0306455992801811	-0.276922901782679	-1.62735176489866
CTSD	6	1	-0.212240216689222	-1.32814976567436	2.18061407193625
CD68	1	1	-0.25074261171591	0.310005767475986	-2.1551246203931
CTSW	1	1	0.376093995426638	2.78029342696733	-3.85823043459331
CD37	4	1	1.4922092818629	-1.76017511867806	-0.543932941392147
SDPR	7	2	7.7883130468218	-1.04127970518861	-2.16295512983499
NDUFB2	5	1	-1.55172198937583	0.349089194710398	-1.13943126390439
CD44	3	1	0.532928090915858	1.05455160717213	1.5256350525346
ITSN1	3	1	0.34195017135707	0.712060884550217	2.75176381733913
DAZAP2	3	1	0.437540795100294	0.857026654278568	1.26961192340412
COX8A	4	1	-0.483829545581597	-1.07638516027368	-1.14421823575182
PSMA7	4	1	-0.212853521289581	-1.45287631243326	-1.10539440370992
HES4	1	1	0.832432106602816	1.70473569780771	-1.93636787076131
F13A1	2	1	-0.0603443254886849	-1.09867691246364	0.823484381024762
NDUFA3	5	1	-1.77939879708783	-0.552049635208435	-0.944556077253758
NEDD8	2	1	-1.11568962087118	-1.14810176733655	-0.218987781160905
COX6A1	5	1	-0.58250500491614	-0.60362907343624	-1.79274154957413
RNMTL1	2	1	-1.66235630959458	-1.36718619516252	-0.207097103171977
KLF2	3	1	0.404786407285536	1.67539201977014	2.33140716862608
CKLF	2	1	-1.91226567387491	-0.804445686904923	0.494223250438115
ID1	4	1	2.5626354354086	-2.8912764759789	0.457896278859587
DUSP2	3	1	-0.488191453450025	1.61125683678533	3.08293756140841
CD7	1	1	0.352736703672147	2.80189391401647	-3.84255831814505
CIRBP	1	1	0.659360821983481	0.885171904090359	-1.99363475937006
PTCH2	3	1	0.239028743635264	1.74429333929861	2.94874086038243
GZMB	1	1	0.368272943107672	2.83581077554745	-3.86402154539191
PDIA6	5	1	-2.35268889371924	0.164550390150536	-0.291601248369028
CDKN1C	1	1	0.807303129749555	1.6655015540621	-1.89854752445861
CXCR4	1	1	-0.693746733041615	1.2488796772146	-0.0717047116075527
LTA4H	3	1	0.376082183510004	0.000347434252180701	2.1284984303286
CD1C	5	1	-3.37171666022779	0.753958885491318	-0.294048843734282
TAF9	2	1	-1.64748925456278	0.201086149131951	0.922945132681641
MARCKS	1	1	-0.123962540428999	2.3833796691098	0.184357818654781
RNASE2	6	1	-0.299252148552443	-1.36523659932845	1.85110727103707
H2AFY	2	1	-0.329418264061515	-0.8167710865123	0.612712937143659
MAP3K8	3	1	-0.550845578960506	1.49391143779278	3.15940905891749
THBS1	3	1	-0.0536982878244046	1.41813999100708	3.39336272398642
ZNF169	1	1	-0.715379473527283	0.968537546068824	-1.78702529016824
PSMA4	1	1	-1.08273055114728	1.1244313318845	-0.877595615655886
FGD2	8	3	0.497874919657566	3.73873689289703	0.722105415059706
SMURF2	5	1	-1.22870103579811	0.0717241529089352	-0.399632086359652
TNFSF10	1	1	-1.15298173311782	1.80721173499174	0.140106296986877
UQCR10	5	1	-1.99651364582174	-0.173574723883809	-0.784023202315672
GLRX	2	1	-1.32295219804183	-1.28202831128022	1.35968841023585
ENO3	3	1	-0.241209713582856	1.90592928663454	2.57203053997236
CYP1B1	3	1	0.26140214127119	1.55896345326235	2.93228170008685
PDZK1IP1	7	2	7.93141297475038	-1.01312244975103	-2.27202348890088
CCDC85B	1	1	-0.00766900719783203	-0.571405134182986	-1.40543084254401
EIF3H	4	1	1.8610103630173	-2.50516996503666	-0.309430761433127
CD36	2	1	-1.00547567801715	-1.07738865016826	1.48838370952706
RBM39	3	1	0.293597341107161	1.41869224178064	1.29795109577642
FGL2	1	1	-1.18685964762211	1.49108824357647	0.251202850548974
C4orf48	3	1	-0.293323156778275	0.298257979641422	1.01263460706569
PNRC1	3	1	0.190470934096552	1.78795115270427	2.45957862118684
MRPS18A	5	1	-1.25315391895699	-0.0224383921030095	-0.537042191592656
ACAP2	1	1	-0.551623485038154	1.89001391837293	0.833043988982744
RNF7	2	1	-0.90753158049041	-1.34257317542619	-0.193960934969236
SEPT1	5	1	-1.20458783629229	0.105713858153762	-0.38858486189286
RTCA	5	1	-1.37747438170938	-0.510233622235998	-1.13262242609793
CSF3R	3	1	-0.544808078721515	0.583115012330151	1.94530759757307
TMEM107	3	1	0.281112800958793	1.77601008499703	2.82459907048264
NFKBIZ	3	1	0.479168783395391	1.75029833662327	2.36855179685337
HSBP1	1	1	-0.679817656939301	0.42835146832291	-1.55172211742869
C9orf89	6	1	-0.374517017173034	-1.04129328101208	2.27735607664203
MRPL33	2	1	-1.20502383418174	-1.15922133810692	1.34630527212437
TMEM176B	3	1	0.30771713055374	0.789655886905873	0.792831965409385
UBE2D3	3	1	-0.459508391150305	1.49094759895978	2.98327480980615
CASP4	5	1	-1.86530463203665	0.250441284956709	-0.890226931404469
VASP	1	1	0.549993914822506	1.58520995287811	-1.83577628017595
GADD45B	2	1	-1.58268308151072	0.264736119353247	1.39117011908491
EHD1	2	1	-0.660066693884745	-0.41541295769445	-0.148797211996119
APRT	5	1	-2.01736770129993	-0.289629389037278	0.103284773423623
NDUFB11	2	1	-1.44608029478386	-1.37081489944433	0.154648189146318
BID	1	1	0.405342444679319	0.960970491870239	-2.16562719116503
MAP3K7CL	7	2	7.83199397169355	-0.990376247920555	-2.1983866002909
PET100	5	1	-1.54687930945572	-0.476304503948063	-0.83295320178257
PLAUR	3	1	-0.194648699796055	0.692629425931898	2.79122873482383
NDUFA2	2	1	-1.94615948591604	-0.836995234769372	-0.189095839275574
EIF3E	4	1	2.73445789499049	-2.52820335518093	-0.259140730499569
GBP1	1	1	-1.18805947907703	1.76547416815799	0.0309185487292227
ENO1	4	1	-0.586328090025042	-1.64586268845135	-0.998297035899162
SEC61B	2	1	-1.18996845969184	-1.32448224125575	0.464563476678041
GNAS	2	1	-0.0228651867384693	-1.26207463229355	-0.448097153910109
ARF5	2	1	-1.95481075736761	-0.0929237684753482	0.65666212634373
SCO2	3	1	-0.414351951200012	1.12343201434552	2.56273532996421
SNRPD2	5	1	-1.03536906198532	-0.919797004332096	-0.931140746549518
SAMHD1	1	1	-0.705583224436728	1.768810945979	0.296720808734198
ISG20	1	1	0.0788379720614516	0.96707298978752	-0.436746750424839
MSR1	8	3	0.439402759084261	3.61366155887111	0.710365621650633
YBX3	3	1	-0.15554840927525	1.80857874050973	2.15582242456492
AHSA1	5	1	-0.674305764726904	-0.156251653971817	-1.28000477174227
MYADM	3	1	0.406985055590494	1.9168419328152	1.63135247651494
CHD2	3	1	0.497589427814077	1.65206456795455	1.39758016779969
HERPUD1	2	1	-1.92970992770283	0.287390211826339	0.93973673531621
KRT10	2	1	-0.697274430087991	-1.24073085425396	0.0288472656003533
SRSF5	3	1	0.327592910444302	1.63074167844011	2.03125852076342
LYST	1	1	0.426501622641066	1.63620559893455	-0.819196911206903
CTSB	2	1	-1.01588353154499	-0.349635968283022	1.11598851258524
BEST1	1	1	0.13723443988546	1.58825232616931	0.727759065036926
LY86	2	1	-1.41868465930431	-0.279530126610217	1.25048140641492
MORF4L1	3	1	0.0896964902835948	1.59270243981806	1.1018975960497
DNAJB9	3	1	-0.0690547891967293	1.3715427060952	3.39851493705297
EIF3L	4	1	2.01100503780845	-2.73725379177531	-0.162337306364006
IL32	1	1	-0.315812865147387	0.773524180031471	-0.325832046457631
MT1E	4	1	2.46867932687795	-2.59520444527436	0.225723867371358
YWHAB	2	1	-1.0301420493758	-0.665394618857562	0.215474115397393
GZMH	1	1	0.315445332311673	2.83784349433147	-3.84104951171388
ATP5G3	4	1	0.208366410388195	-1.50266054982951	-0.582525606568221
GLIPR1	2	1	-0.974602522038991	-1.19364034705082	0.730574695015127
TRMT112	5	1	-1.60873736539675	-0.046735415733599	-0.343379620601469
RBM3	4	1	2.27013135460256	-2.71235853011872	-0.415547044454065
NDUFB9	6	1	-0.422356687326574	-1.58696021492231	2.1060641456664
COX5A	4	1	0.266129951276892	-1.2489034821141	-0.415338868730013
GNAI2	3	1	0.253232669368155	1.13754041959519	0.732912489112688
GSTK1	5	1	-0.714470334464237	-0.894051610416796	-1.16178725339093
CLEC12A	3	1	0.0835266583044465	0.531277433238692	1.18676887094458
CAPG	2	1	-1.27598504769239	-1.23422444032101	1.3330202668974
MEF2C	1	1	-1.09568035985017	1.52735046339667	-0.056058371096936
SLIRP	5	1	-1.54552090836985	0.334749600244468	-0.997853442205064
LAMTOR1	2	1	-1.21065396779351	-1.38536761967829	1.41721550225252
ATP5H	5	1	-1.5171390427265	-1.24772097943525	-1.75670532441207
SSR2	4	1	-0.131850260924243	-1.26802357864502	-0.922069782913966
SKP1	5	1	-1.69364388433881	-0.821965288392233	-1.34298765415716
HNRNPK	1	1	-0.923609225850603	1.49201896540355	0.232912640014692
KLRB1	1	1	0.306974421104292	2.84981580588859	-3.84983381083097
HLA-DQB2	5	1	-3.33440512739583	1.01461331007633	-0.403459545313904
ARRB2	1	1	-0.283168100274539	-0.0633645722014783	-1.89866463143582
RGS18	7	2	7.72178068995656	-1.02708313578886	-2.01486229434162
IFI27	1	1	-1.17192905261821	1.63664020245732	-0.171228000733073
SEC61G	2	1	-0.927135438011186	-1.57165246360942	-0.308778558600597
SAP18	5	1	-0.991916309934869	-0.224645039809657	-1.273942141257
EIF3M	2	1	-0.420197060196353	-0.369632780997404	1.17128810566362
NDUFA11	5	1	-1.81505684084237	-0.935627856154163	-1.53666834382942
GIMAP1	1	1	-0.336021694568313	1.24048370027257	0.0673245620638387
CMC1	1	1	0.350522592115285	2.74864133715492	-3.77188041539465
ZFAND2B	1	1	0.847332434282354	1.19401036840866	0.177393375384895
TMBIM6	3	1	-0.492976929549286	0.636297852670478	0.834558512716526
SNX3	4	1	1.20033995341127	-1.65332776922846	-0.50528380562064
IGFBP6	1	1	0.793212515991824	1.51943822754153	-1.63662350162253
WDR83OS	5	1	-1.32724894364532	-0.70824576334913	-1.02623865785641
NDUFB8	2	1	-1.69919080082921	-1.00761684817483	-0.561197193319642
GPR183	5	1	-3.43962039286681	0.873231508384584	-0.264064938609365
NAMPT	3	1	0.166768430519766	1.55967948568841	2.87541638991587
COPE	5	1	-1.76501905707225	-0.94464622621343	-1.51311904922953
PDHB	5	1	-0.863303450375867	-0.0147948624364739	-1.03813715071569
CTNNBIP1	2	1	-1.07348470911597	-1.19034843820408	1.37048396503997
CST7	1	1	0.350456738069458	2.81128491245431	-3.79766085076913
PSMB1	5	1	-0.984939534877316	-0.89882325162632	-1.05841028844483
ANAPC7	3	1	0.182578759056553	1.52563188227245	2.93608216027274
MRPS21	2	1	-0.482313975518583	-1.26729862017361	-0.151271002208493
SNX18	1	1	0.598144702602311	0.25161763602519	-1.3747394299143
IFIT1	1	1	-1.15479417694609	1.84791025930679	0.184431703543755
C16orf54	8	3	0.573474924669838	3.42231858717316	0.910327146523614
SMDT1	4	1	0.980448922031766	-2.06481815020924	-0.220601273793077
EXOSC1	5	1	-0.831879477463435	-0.627131300494981	-1.42483296856655
PCCA	2	1	-0.224232401615494	-0.773795672698966	-0.0473946401372845
EIF3F	4	1	2.87724815786466	-2.76919019825845	-0.241616019668657
PLBD1	6	1	-0.447722143587254	-1.74837673435441	2.40661689075967
SMPD2	3	1	0.358590370314148	1.09420665256303	0.890199540614051
HCK	1	1	0.133837388888725	1.39216170677809	-1.23032809190161
CEBPG	2	1	-0.541246126829041	-1.40074301005318	0.606891461400251
C19orf59	6	1	-0.587007044592506	-1.84036738248661	2.52683882631589
CD48	1	1	0.196765120374804	1.6614131694091	-0.29390585765799
SET	8	3	0.561364957965685	3.67219658371666	0.818969666398222
TMEM59	5	1	-1.80046647394058	-0.343474666275237	-0.83411747350653
AHNAK	1	1	-0.493159761933644	1.85879610762314	0.888151065325688
NDUFA12	5	1	-2.25481541926568	0.209511468783156	-0.503780303110522
SF3B5	2	1	-1.50622374972644	0.0365528876448981	1.27183320130761
VPREB3	1	1	0.549215067472254	1.115684410638	-0.647384083681294
NPM1	4	1	2.28156815345507	-2.79016697738572	-0.350820279791616
MT1H	1	1	0.5568514559197	1.44595664364038	-0.866774393066183
PCBP2	2	1	-0.52998800205876	-0.243293672008518	1.25016721927238
SHFM1	4	1	-0.594094892530797	-1.56981941645147	-0.982952236538851
SOD1	1	1	0.758849670464926	1.42914689031295	-1.77945901641587
LAMTOR2	2	1	-1.74349382140536	-1.19346094238692	-0.19134445766413
SRSF3	2	1	-0.413105743546163	-1.14145621656434	0.128835507279039
RPL17	4	1	2.60396774486626	-2.83874483586455	0.100104573198186
ITGA2B	7	2	7.58342942838031	-1.09944224412179	-1.86187098460049
PPIB	2	1	-1.73546429898747	-1.29506231766607	-0.265222625523107
LCN2	7	2	7.89749346644025	-1.03544582121339	-2.25170282871018
CAP1	1	1	-0.478338061640215	1.2655686364788	-0.564067813971182
PGK1	1	1	-0.172793020723756	-0.363587020878619	-1.61758742112713
CASP1	5	1	-0.939415375133193	0.0648065300754838	-1.33830798113374
LSMD1	4	1	-0.555557608859266	-1.55369408608051	-1.19232593949455
SUMO2	2	1	0.296248955650003	-0.81367610611756	-0.340224590008808
SLC25A3	4	1	0.653559215725671	-1.6806201505967	-0.837206757168669
CCDC80	3	1	0.285910316268073	0.933075577938474	3.11714154414128
SLC25A37	2	1	-0.631224183956591	-0.947591002732669	1.60283286454738
PTCRA	7	2	7.90275661283376	-1.01568075267986	-2.24975470482552
CALM3	1	1	-0.179707186803123	-0.455881188098236	-1.76045573101935
DUSP6	3	1	0.332867672893486	1.98112849424811	1.87769587790798
IQGAP1	3	1	-0.236000811160884	0.803019636158389	1.11323564698487
EVI2B	3	1	0.483225440944884	0.74685686705485	1.52500281749293
C6orf120	2	1	-0.568791449940848	-0.630271335410454	-0.104089952155183
TIPARP	3	1	-0.170778051881759	1.3816050863972	3.43170832917201
NAAA	1	1	-0.303973097916558	1.41819076542753	-1.91549098594693
TRA2B	3	1	0.538270292904735	1.38809507867962	1.88244349883963
HNRNPC	2	1	0.248937407098177	-0.843980776757342	0.65490221549162
KLF15	1	1	-0.83508296698828	0.106345560537227	-0.319881636877643
ICAM3	1	1	0.260731315888053	-0.124068515158325	-1.51373893610696
TMEM150A	2	1	-1.84685689941824	0.0918322800784937	0.755122937448982
CDK6	1	1	-0.431784998243463	2.04419241974838	0.791335105432285
SEC11C	4	1	-0.403016685856055	-1.03381421543099	-0.858105873056445
TNFRSF1B	1	1	0.511472178148107	1.59450473923332	-1.08002825091061
BTD	1	1	-0.815301931084573	1.90922171615214	0.39783906594657
CAPZA1	8	3	0.439302297681482	3.27612526639011	0.402467616910252
ARPC4	8	3	0.441140189033471	3.55492798361657	0.680504423789009
THOC5	1	1	0.319360396208451	1.512089456887	0.484840964143905
PKM	6	1	-0.513068039731946	-1.58566543028072	2.06597538414425
PARK7	5	1	-2.17957978880423	0.169799948336312	-0.511057455492654
TMEM176A	1	1	-0.410288713673937	1.43625924773836	1.01062752790491
COX19	3	1	0.0994881378634498	-0.0665057256263087	2.00053550440585
NINJ1	1	1	0.944353926893235	0.618638108474849	-1.22443825198291
ID3	5	1	-3.39372608940513	0.769574374153511	-0.326554323420619
RIT1	8	3	0.646987863510253	3.58861987986029	0.957156233620812
BAG1	1	1	0.753328686458132	1.1489837084707	0.175922338448345
IFIT3	1	1	-1.11169686528908	1.54681270430115	-0.877413823152952
C6orf48	4	1	2.54954042281098	-3.09387380582116	0.0383290452430645
ADAMDEC1	1	1	-1.10210623173666	1.90072727321635	0.306059900605711
C11orf31	5	1	-0.987691836842226	-0.660648418243497	-1.284961453626
PPP1CA	1	1	0.0734008455121844	0.587520763045346	-2.17294272224887
HNRNPU	1	1	-0.287803249893218	1.68764386946509	1.04784010103955
ADAR	1	1	0.0797507761222787	2.30736858510724	0.577251564436312
RNASE6	2	1	-1.29668353152891	-1.03319163356986	1.33841356955844
NDUFS7	4	1	-0.404371140880657	-1.16775667404044	-1.13042377898422
NDUFB5	4	1	2.23616839876562	-2.23173700944295	-0.386632557031205
ACTR2	1	1	-0.328533762578765	1.64930187302518	0.978677523880117
SRSF9	2	1	-1.72962956157619	-1.04901490446521	-0.496183731769324
ZFAND5	3	1	0.575695820490865	1.02969342973155	1.25564621815592
EIF4G2	3	1	0.564691523130361	1.16989366099539	1.11844757918524
YWHAH	7	2	7.56958387719774	-0.974338129087915	-2.03175387411272
CAPZB	1	1	-0.0290638934403864	-0.0874735020645206	-1.96199294516446
GUK1	5	1	-1.7222918287011	0.431500681051588	-1.13037876092317
ENY2	5	1	-0.971278479991047	0.189017601454027	-0.755871207662475
CLEC1B	7	2	7.52289523239451	-1.04595144272156	-1.90895957427475
CUX1	1	1	0.694499850710604	1.66713363965051	-0.92234135194129
ZNHIT1	2	1	-0.938322067955326	-1.6007338697209	-0.386085351004729
CXCL9	5	1	-3.18683218866089	1.13188700258275	-0.312049799396876
GP9	7	2	7.81010107918552	-1.00387388419862	-2.17107428474658
IRF1	3	1	0.277770767712783	1.88039656782028	1.958759775004
NCF2	3	1	-0.179772471473426	0.117717824538148	1.06916274370934
ARHGAP6	7	2	7.54547399327606	-1.04098084842585	-1.91902817336662
MRPL23	2	1	-0.873751987505991	-1.58476642279191	-0.285686008754792
EIF4A2	4	1	2.02209172944581	-1.82774245651232	-0.460121819413444
DAD1	5	1	-1.4495453427767	-0.850184115359444	-0.887972696750401
TUBB	1	1	0.603676640478638	0.774813508588294	-2.02560946261143
CLIC3	1	1	0.300486378242137	2.86926468785562	-3.81603883367074
CTSH	2	1	-1.91757293920578	-0.972083500875731	-0.16907789001882
ERP29	2	1	-1.20855009930467	-0.630503605075919	1.23263221263274
OSBPL2	3	1	0.192752193998578	0.463346579312415	2.73573533926285
HOPX	1	1	0.266814659171372	2.71468265874913	-3.74029254722778
CNBP	5	1	-2.05957369597414	0.0558353438672526	-0.176413025125701
NDUFS6	4	1	-0.554789883616955	-1.60808773970622	-0.885743056341541
HCLS1	1	1	0.0579797150931627	0.0213801519509385	-1.95411390503409
C14orf166	2	1	-0.869001416892179	-0.916485699094048	0.203378729411069
RALY	1	1	0.36666759412277	0.371594550169767	-2.12953022373083
FABP5	5	1	-3.11472625955574	0.538916899570313	-0.321522168485209
SON	1	1	-0.445412641146528	1.29737375450378	-0.112722588853039
FGR	1	1	0.525553613124883	1.53897672432149	-0.0460198979417645
XCL1	1	1	0.250050083542076	2.62131039049293	-3.63321541209242
MPC1	1	1	0.312353878291197	0.76304512750075	-2.15439318150757
SRRM1	1	1	-0.856122818976349	0.856929137285431	-0.492548563310394
HMGB2	6	1	-0.20876227829147	-1.49493919787196	2.12076028601415
RASGRP2	1	1	0.821014931449428	1.37628335582338	-1.79773618440322
PLEK	3	1	0.275455713400185	1.62219499261643	2.35800645987964
PSMB8	1	1	-1.16935156411811	1.08666289715099	-0.940564216943203
ATP5G1	5	1	-2.38600048355266	0.211470843039765	-0.0872626097262328
SSB	1	1	-1.24177535945386	1.43810906602441	-0.191640369445477
C1QBP	5	1	-3.12788357558375	0.445409243453034	-0.474453834946423
GZMK	1	1	-0.60615778856894	0.89136606783428	0.0115599129580697
VPS29	5	1	-0.807555732020066	-0.086707747738791	-1.51147619265444
NUP214	3	1	-0.189691233898149	-0.0569149602028923	1.74401874608098
SLC31A2	3	1	0.177494735809916	1.8520269066289	1.05495541203723
ERH	2	1	-1.23754903486846	-1.45609787069488	-0.389204160025969
ATP6AP2	2	1	-1.5733546059837	-1.20706040848398	-0.412951306907538
TMEM66	3	1	-0.420829228036182	1.28504046991493	2.91301638810899
ARL6IP5	1	1	-1.02386116617527	1.21414931170593	-1.09518522531028
YPEL5	3	1	0.532946775393708	1.44269100366128	2.14097587094013
PSMA2	2	1	-1.31898159600666	-0.895401424263914	-0.0184447938994732
NDUFC2	2	1	-1.57313484263656	-1.25938440352946	-0.450813632995503
NUP88	1	1	0.287785609332662	0.958491854520823	-0.203719497700729
AOAH	5	1	-2.42617778600578	0.436550772865375	0.174871107031069
ATRIP	1	1	-0.398326686921642	1.4680875134022	-1.95090981382331
SFT2D1	5	1	-1.84669600448653	-0.985010554524548	-1.6361958683457
MIDN	3	1	0.630590200725802	0.30178778334747	2.08832491214705
PILRA	1	1	-0.0191189756872889	0.473084804834009	-2.11026217687794
LDHA	4	1	0.368901188322152	-1.57965469403667	-0.927935383697269
SRSF7	3	1	0.149893481249074	1.73276890284012	1.7127923459809
DVL3	2	1	-0.10685743563044	-1.35331208158837	0.42468579206846
ABRACL	1	1	-0.14370083642422	1.53002952110884	-0.51833082720385
SLC7A7	1	1	0.0901268473993948	0.0259691865869581	-1.95805107989103
ZC3H15	2	1	0.0154021100766064	-0.605826397571389	0.726063265426233
LMNA	2	1	-0.143023067463309	-0.575996315112529	0.556221538085517
ZEB2	1	1	-0.255286551319593	1.94717683887177	0.74180884580898
SPG21	3	1	0.238339251859785	0.00727748294794334	2.23234507391135
HSPA8	1	1	-1.44784421824388	1.49112174656437	-1.72563505967586
PRF1	1	1	0.346668936318444	2.89761481310325	-3.83626959575441
LSM4	5	1	-2.2787097856546	0.49065815083171	-0.565904338573907
SNRPB2	4	1	-0.718681082239324	-1.51079196758173	-1.07902198886735
ATPIF1	2	1	-1.4110348657486	-0.167943375393764	0.405205878918367
CHMP1B	3	1	0.02496985681819	1.81578583190143	2.25399774158614
BST2	5	1	-2.00978375903511	0.358003097821827	-0.646341202628373
DOK2	1	1	-1.2655740652696	1.4294627432331	-0.344946274079857
ATP5B	4	1	0.162483619508434	-1.50209663187712	-0.985051772901183
ATP5F1	4	1	0.326350779911857	-1.59451553204833	-0.61180028713107
DBNL	1	1	-0.592169970806416	-0.013198888185748	-1.77632908751179
MPEG1	3	1	-0.463009244279017	0.703366785369252	1.04075538856433
CCL20	3	1	0.171556937878474	0.533479067262179	2.76399418259672
UQCRC1	1	1	0.468505097190412	-0.199113351064417	-0.839041459695258
VIPR1	6	1	-0.0351574175942504	-1.11303750392076	2.01823738156581
PNISR	2	1	0.209565123919173	0.200983000579675	0.160602829450985
SNRPB	5	1	-0.662178865677757	-0.529083494022947	-1.34904899620739
SERPINB1	6	1	-0.100988283507863	-1.49715666897263	2.16921958369248
C19orf10	5	1	-1.05630440374295	-1.0002405742564	-0.943545388387377
IFNGR1	5	1	-1.82685498244701	0.606777386537008	0.109633346768479
BTG2	3	1	0.233991723728419	1.85869616929426	2.33975565379517
PGLS	4	1	0.790178438770807	-1.85452359127584	-0.574760083371697
RNF181	2	1	-1.49962629269603	-1.23175906003467	-0.357797121732568
TBCA	3	1	0.486355918285007	0.36698722955048	0.412372324695618
RAB32	2	1	-1.26852819302669	-0.0118315722543574	1.51617635450181
JTB	3	1	-0.443088310092799	1.23858156345696	2.05386922979487
TRA2A	8	3	0.48227618540798	3.43770867683205	0.80164754575987
TUBB1	7	2	7.83189192109021	-1.02595465905213	-2.19796388751268
RSL24D1	5	1	-1.44999482328556	-1.34288405949486	-1.75890664218539
CABIN1	8	3	0.595423114592734	3.49240621712409	0.931535435057589
POLR2G	5	1	-0.233288269365341	-0.543836372958421	-1.40010791370214
MTDH	2	1	-0.159270867386553	-0.737657518731229	0.576917104811849
TXNDC17	5	1	-1.94027066693888	0.0361697638012163	-0.0625696080155036
CDA	6	1	-0.609035823440588	-1.84089108707535	2.5854926804561
CDKN1A	3	1	-0.360256832005368	1.47457113934232	3.3243228995514
LSM7	5	1	-2.10478543761073	0.0987048485701759	-0.542431421739181
HNRNPM	4	1	-0.232184060932308	-1.45676037891402	-1.18350009579487
