Ensembl	symbol	MMgreen	MMturquoise	MMblue	MMred	MMblack	MMpink
ENSG00000119535	CSF3R	0.119672538796265	0.893507887639859	-0.87527337104879	-0.671793622017006	-0.125660555841349	-0.202702452194864
ENSG00000119537	KDSR	-0.216226145814048	-0.65192623557303	0.773112252345275	0.560921065177023	0.182766322276403	0.087582539666282
ENSG00000119541	VPS4B	-0.201083038590059	-0.564422807408112	0.823764187507717	0.885513795270614	-0.192304404844073	-0.0447847110797537
ENSG00000119559	C19orf25	-0.0164640013675764	0.947803899396514	-0.68379167833515	-0.391352489288184	-0.334389175919043	-0.131077831438892
ENSG00000119574	ZBTB45	-0.0273395285303553	0.927384824089541	-0.725650682278168	-0.38656359428002	-0.373298540852893	-0.153050405093609
ENSG00000119596	YLPM1	0.140447124158128	-0.111091332408286	0.109702157279054	0.149770869583822	-0.0478464902308497	-0.149342960569635
ENSG00000119599	DCAF4	-0.130408994277475	0.0538276432616189	-0.0511131722460247	-0.0744149775550239	0.0168029471937781	0.0940571985363432
ENSG00000119616	FCF1	-0.319300502540316	-0.410200416402773	0.28736318163833	0.544494901251515	-0.309955365781257	0.00215440681204593
ENSG00000119632	IFI27L2	-0.388546981370802	0.340156101567246	0.00891963468066037	-0.103562467215398	0.0902294163823758	0.0131585938395288
ENSG00000119638	NEK9	-0.0802689439722477	-0.110662678897098	0.244692147707158	0.535668069607951	-0.407627777350955	-0.177142170821799
ENSG00000119650	IFT43	-0.182295013466778	-0.123615465389814	0.35083141175351	0.26144057830235	0.0280531743096835	-0.047262815322113
ENSG00000119655	NPC2	-0.524768095436831	-0.444578500349022	0.667174901086848	0.317267800002466	0.367088752861508	-0.0379428730683248
ENSG00000119661	DNAL1	0.186055643491203	0.0315492075698941	-0.308104125419358	-0.379473145522702	0.172501395730479	-0.0435485422542921
ENSG00000119669	IRF2BPL	-0.175658297075382	0.632156652192897	-0.510663647595537	-0.728159624757035	0.388775147465538	0.00927419291544915
ENSG00000119673	ACOT2	-0.133317882352538	0.181625910183151	-0.0434911342298743	-0.184365677580307	0.190791636741359	0.0538415125508844
ENSG00000119681	LTBP2	0.0574484767240688	0.403284916345511	-0.321704265175715	-0.25060707728971	-0.102987737608826	-0.0393921449107638
ENSG00000119682	KIAA0317	-0.208072937969674	-0.364121555891355	0.322227282122979	0.626227743411019	-0.397625556973108	-0.0334964607937747
ENSG00000119684	MLH3	-0.0154441104772905	-0.614017436325011	0.705626498512916	0.633227500537912	-0.0511262980816601	0.317986825550342
ENSG00000119685	TTLL5	0.0652296761846373	-0.406314825080107	0.19052822034858	-0.0612027730742581	0.366093898542183	-0.0832770512311504
ENSG00000119686	FLVCR2	-0.0349596239650084	0.314966767009519	-0.367550489637347	-0.0910239378206682	-0.263010781691114	-0.137506436549356
ENSG00000119688	ABCD4	0.266881032003896	0.793290688877989	-0.70693863422654	-0.440241536542212	-0.29961081471495	-0.247509065164216
ENSG00000119689	DLST	0.154469745496555	0.369723598791526	-0.398631040996918	-0.717566987148926	0.548300833908221	-0.0641229326977249
ENSG00000119705	SLIRP	-0.301923996644378	-0.389538540647885	0.341847854928217	0.495125207386859	-0.274026625470024	-0.0854172469332254
ENSG00000119707	RBM25	0.437368976280525	-0.464940339912795	0.533660859694526	0.251712139776598	0.298818859953027	-0.113196951935162
ENSG00000119711	ALDH6A1	0.134070932391265	0.0233772632303534	-0.369709450659228	-0.228692082371013	-0.115637947256862	0.0733409063226475
ENSG00000119718	EIF2B2	-0.19648147261051	-0.0446236688180762	0.163412373635317	0.266812082837419	-0.206997774007893	-0.0335777341760695
ENSG00000119720	NRDE2	0.325403555563737	0.229565751749179	-0.199581713886534	0.23092277001723	-0.592983319259174	-0.221156434337983
ENSG00000119723	COQ6	0.147064483357332	-0.271024299257329	0.258330398765852	0.470579390219273	-0.371335158799207	-0.115622438047488
ENSG00000119725	ZNF410	-0.343437171497105	-0.514672337790348	0.564893759439125	0.0162387386044237	0.656707669843518	0.087330293621396
ENSG00000119729	RHOQ	-0.076693000694341	-0.726674712684942	0.882270774604936	0.687790273801561	0.150599850174487	-0.0373930436921264
ENSG00000119760	SUPT7L	0.157329381413755	-0.205164683136411	0.165719833632493	0.021475335103167	0.20340008562779	0.0551268901423479
ENSG00000119771	KLHL29	0.717807628727225	0.323693223249224	-0.407441957683312	-0.11840945510906	-0.401687027992305	-0.206642185072136
ENSG00000119772	DNMT3A	-0.0538992625351689	0.654244481108786	-0.398770767334346	-0.34131321409263	-0.0379609263710414	-0.113564130884813
ENSG00000119777	TMEM214	-0.0322728831100145	0.759392994314891	-0.864586403064738	-0.569435402861308	-0.21493158092874	-0.0977948707810277
ENSG00000119778	ATAD2B	0.213045332191771	-0.595363613757674	0.565308292426812	0.772808670215818	-0.344274772941475	-0.0900100308210362
ENSG00000119782	FKBP1B	-0.202313559426451	-0.237193077510579	0.328642507981557	0.109429233552268	0.235729716318797	0.182172749723168
ENSG00000119787	ATL2	-0.0431636385284237	-0.704845039835447	0.856384289870501	0.453999991994403	0.420137426801679	0.0994071814513796
ENSG00000119801	YPEL5	-0.0812987956627285	-0.493682614096853	0.622472956039459	0.0140343034748813	0.800981501666182	0.265235119530172
ENSG00000119812	FAM98A	-0.26661723423218	-0.240766042329501	0.43388531182994	0.398156647995709	0.0509652795639513	0.00827860200738667
ENSG00000119820	YIPF4	0.0659200435868394	-0.421534966573171	0.463677150698373	0.88695897471487	-0.612654628549514	-0.0679208088157663
ENSG00000119844	AFTPH	-0.206556657150703	-0.727233940838568	0.911830058159488	0.879225130980667	-0.0810409483794357	0.0233145082545183
ENSG00000119862	LGALSL	-0.139647698949272	-0.362838178089179	0.317831556688201	0.123423968328284	0.243664046015742	0.898031148925912
ENSG00000119866	BCL11A	0.0242275517528119	0.237320266035874	-0.299769855834232	0.120091143394963	-0.466213767684428	0.0181543433405964
ENSG00000119878	CRIPT	0.0288597931836117	-0.604887253211132	0.790393727053946	0.791110363271259	-0.10549450366873	0.0214799968087409
ENSG00000119899	SLC17A5	-0.16758810316917	-0.464558429965004	0.628113326808666	0.724605549944904	-0.155710065686302	-0.00270676178979975
ENSG00000119900	OGFRL1	-0.197575952785397	-0.748205317343598	0.856573432316368	0.597164673752535	0.234496623710252	-0.0372780818606443
ENSG00000119906	FAM178A	-0.107920437551436	-0.567910960406007	0.79171729807912	0.887327379057011	-0.235998338321816	-0.0452711224807112
ENSG00000119912	IDE	-0.129220558619476	-0.620774073911589	0.688207319669214	0.808485450230127	-0.20123958968244	0.00323699818717555
ENSG00000119915	ELOVL3	-0.149037609939701	0.228063646694403	-0.124093250045259	0.198915794825366	-0.384254247774589	-0.185777252403626
ENSG00000119917	IFIT3	-0.119007993095115	-0.217404145885872	0.313446155437075	0.634050002140428	-0.426332403362305	-0.0119133015246706
ENSG00000119922	IFIT2	-0.0738641990037602	-0.262976254253846	0.282072003200763	0.64065370956804	-0.464353030090074	-0.0155949324108618
ENSG00000119927	GPAM	-0.0931714344306222	-0.31644171416986	0.466740805890593	0.730023928483068	-0.385515145879501	0.0921609244977336
ENSG00000119929	CUTC	-0.334967064796425	-0.589673143282856	0.765439374412095	0.538931947489139	0.125262504888747	0.0738828430248263
ENSG00000119943	PYROXD2	0.172656837170625	0.266496372718637	-0.0993659943893044	-0.0138789814811021	-0.121865761604332	-0.00734473386037768
ENSG00000119950	MXI1	-0.109871717037709	-0.639236530845127	0.656200505119144	0.0406267361464711	0.742629154376278	0.145478097645921
ENSG00000119953	SMNDC1	0.0856967027362425	-0.626287515027462	0.814363250092585	0.47210934077373	0.331312957594442	-0.038867078719651
ENSG00000119965	C10orf88	-0.157245846385055	-0.501802865723526	0.724367107243387	0.710068364740084	-0.0834481109595029	0.111190268622518
ENSG00000119969	HELLS	0.117208858986511	-0.289433505287125	0.300301499402618	0.255715925953102	0.0285197752918012	0.267008073072536
ENSG00000119977	TCTN3	-0.2468184394422	0.0623339441595387	-0.14100698324894	0.218007803403843	-0.406785479337293	0.0907600775273058
ENSG00000119979	FAM45A	-0.309755758542698	-0.580737199525472	0.834420770121447	0.807631450664613	-0.0553031475267671	-0.00189543167067636
ENSG00000119986	AVPI1	0.00130764324210399	0.187240031295885	-0.206930573960117	-0.393828580297257	0.286961773255581	0.105647855386295
ENSG00000120008	WDR11	-0.156283526612574	-0.624863527625661	0.729535248415252	0.695147956815708	-0.106234159078027	-0.01687794106171
ENSG00000120029	C10orf76	0.151053649074518	0.342430249058949	-0.508492159373587	-0.144400731021671	-0.316040831074125	-0.205588697956595
ENSG00000120053	GOT1	-0.276563389069971	-0.0520482453934629	0.0567079463189434	0.408780759017553	-0.512358949611438	-0.0332016980822545
ENSG00000120063	GNA13	-0.0736923076867091	-0.639618083920369	0.756240422914046	0.202276132605299	0.676583831465703	0.14688218955954
ENSG00000120071	KANSL1	0.433031245560389	0.504442678387315	-0.629446329014221	-0.495829647354294	-0.0362340905559357	-0.201236299169449
ENSG00000120129	DUSP1	-0.196718259596207	0.278941166198438	-0.145363811624658	-0.139383495718961	0.148907434321357	0.208254592951302
ENSG00000120137	PANK3	-0.073750961349959	-0.789790970927221	0.911984697547182	0.779026016543812	0.0698842074521242	0.0724640513846804
ENSG00000120158	RCL1	-0.171108232220714	-0.228267034818608	0.23853846780672	-0.247999497732263	0.59360873512396	0.290783589534631
ENSG00000120159	CAAP1	-0.168675551194061	-0.648813002899527	0.81292063164002	0.800352304999444	-0.114133729828132	0.120302802506521
ENSG00000120162	MOB3B	0.140740691065218	-0.195724024211093	0.123699150104788	0.28197698295809	-0.207304570402097	0.0884979212778132
ENSG00000120215	MLANA	0.687704478457547	-0.0368907963423825	-0.247413490908283	-0.143513241582415	-0.10642087706454	-0.126873336019403
ENSG00000120253	NUP43	-0.219106323688045	-0.545523094213893	0.550214713160614	0.674486169843809	-0.233418888702855	-0.0113945954498393
ENSG00000120254	MTHFD1L	0.00725863839080317	-0.164845497606479	0.224184580107851	-0.171121751385579	0.442958822763037	0.0913922866659614
ENSG00000120256	LRP11	0.0388632894599301	-0.296304985139744	0.446874105948283	0.586634250550506	-0.288795919615171	-0.00537245771000415
ENSG00000120262	CCDC170	-0.106533925047283	-0.478709834230627	0.690090919364207	0.486365795772774	0.161537764896197	-0.138201075993547
ENSG00000120265	PCMT1	-0.259626840691498	-0.597156149128684	0.834884164332022	0.783485432685604	-0.0903073143287139	0.010904327867374
ENSG00000120280	CXorf21	-0.272811113898802	-0.434313037634953	0.60167493458161	0.874297900103685	-0.430951039956531	-0.114392209725479
ENSG00000120306	CYSTM1	-0.0936403935345262	0.511565869269757	-0.579152611500206	-0.525807736611034	0.045473072010557	0.011328498991598
ENSG00000120314	WDR55	0.0272284221035256	0.733466687091889	-0.509458505045448	-0.325470729639918	-0.225390223207284	-0.140435483689471
ENSG00000120318	ARAP3	0.0428853076224706	0.862209527260733	-0.750172163777075	-0.307520865313398	-0.499526645150837	-0.252735372642403
ENSG00000120333	MRPS14	-0.234203493899399	-0.561088435152314	0.817174575207625	0.830353244342018	-0.156608999083214	0.0458209085012693
ENSG00000120334	CENPL	0.22981523608911	0.148364062476471	-0.500307440338905	-0.352111028806217	-0.154049602095651	-0.0683471607617463
ENSG00000120370	GORAB	-0.0305559727957901	-0.564247578986989	0.71969896645825	0.65385926086558	-0.0003361790689881	-0.0214807657846938
ENSG00000120437	ACAT2	-0.391938427985047	-0.42155141582479	0.562038780752981	0.35500167264119	0.147571776003382	0.153450188797524
ENSG00000120438	TCP1	-0.333284344646205	-0.603147799105791	0.900439081355383	0.559332333432602	0.319032477157404	0.0832323889755522
ENSG00000120451	SNX19	-0.00941511737929174	0.226123363441296	-0.150322114412749	0.279215577104977	-0.45811810780684	-0.143851402137475
ENSG00000120458	MSANTD2	-0.0206523644508457	-0.316436149244525	0.430974997148187	0.80033885778524	-0.529760817748737	-0.026846642266426
ENSG00000120509	PDZD11	-0.095710517393472	-0.525454411044454	0.607435179113867	0.707363705149055	-0.239488734140755	0.0291740790811938
ENSG00000120519	SLC10A7	0.0197404806625252	-0.670561626808417	0.777006170499595	0.554838189015451	0.229219562069411	0.073398448274035
ENSG00000120526	NUDCD1	-0.154060961078983	-0.467487148636221	0.616629520886294	0.869025753442587	-0.455339684511069	0.0568292979764955
ENSG00000120533	ENY2	-0.10348993307618	-0.764321084400129	0.897917044762898	0.558687668196657	0.324849117653584	0.0899646050885451
ENSG00000120539	MASTL	-0.0537711584586914	-0.573429634605496	0.690385438084965	0.513887720160037	0.19893469971326	0.00283684206408759
ENSG00000120555	SEPT7L	0.606569397226235	-0.168484042600515	0.127059284022388	0.0810268262917845	-0.031810265982023	-0.121187765387219
ENSG00000120594	PLXDC2	-0.13459708254583	-0.368266634531437	0.275113519915148	0.0170906612702762	0.341440298722796	-0.0957350244811899
ENSG00000120616	EPC1	-0.182794021097542	-0.616133815577746	0.701059291529873	0.307660011110312	0.471031674395896	0.066639650988738
ENSG00000120647	CCDC77	-0.166075152535386	-0.266969230859667	0.41722004914301	0.755160219690964	-0.543944024101	-0.104909016033801
ENSG00000120656	TAF12	-0.375026132165438	-0.67963003254252	0.831873541964869	0.650161709201136	0.0859774468001318	0.0798285302363206
ENSG00000120662	MTRF1	-0.073566309523685	-0.512117973728573	0.595556943053644	0.359546521051008	0.224894823069562	0.0721970191693652
ENSG00000120675	DNAJC15	-0.263060988334158	-0.608195696276277	0.785992511422601	0.558447940655948	0.196203546870687	0.153696849067338
ENSG00000120685	PROSER1	0.139251551370371	0.323136768311726	-0.442878472734751	-0.21462356911661	-0.111916612077946	-0.086233694343879
ENSG00000120686	UFM1	-0.125946465444828	-0.730161258123182	0.92631315464547	0.570773752285699	0.358781175945546	0.122010805676257
ENSG00000120688	WBP4	-0.231492721705456	-0.677552369531959	0.839723028760073	0.730367064040998	-0.0122721269036318	0.0321399062720049
ENSG00000120690	ELF1	-0.318498450964092	-0.732398733000591	0.874815780394894	0.563181785755902	0.33848920920429	0.0972153916268021
ENSG00000120694	HSPH1	-0.22868949919998	-0.447480548902958	0.669186976649125	0.828751994598221	-0.297747335543559	0.0185199510998713
ENSG00000120696	KBTBD7	-0.172449920712625	-0.190981130190056	0.291163357612706	0.693817994759629	-0.536159731234769	-0.119788105683008
ENSG00000120697	ALG5	-0.322130126942997	-0.505691011361939	0.709916373101201	0.321596640243112	0.347387274325786	0.0196901700840831
ENSG00000120699	EXOSC8	0.0617539303503298	-0.603605254780173	0.539094924000278	0.585641082239602	-0.188905836540833	-0.0143097139803499
ENSG00000120705	ETF1	-0.278455052074352	-0.568579200406206	0.6624866357923	0.0167430364705859	0.800218810128231	0.114614765722227
ENSG00000120708	TGFBI	-0.405970714860204	0.233837057643345	-0.147347441317984	-0.421915658473524	0.39637850884811	-0.0333330395239027
ENSG00000120709	FAM53C	0.02631753362405	0.266487976305045	-0.313509709366434	-0.792862223079465	0.762991806803247	0.0734966862910628
ENSG00000120725	SIL1	-0.325758827711917	0.437248575212966	6.30291974470098e-05	-0.159653022363584	0.127460548605897	-0.0808632858958979
ENSG00000120727	PAIP2	-0.212113255154729	-0.656310377178896	0.88210161403586	0.47854328735752	0.412890050895642	0.078785488720414
ENSG00000120733	KDM3B	-0.135597754785431	0.273478058998472	-0.354807654339555	0.07059633770241	-0.414324536712059	-0.213342052588204
ENSG00000120738	EGR1	0.161979804406587	0.300358721140068	-0.44631763641533	-0.250853132170729	-0.109181359619917	0.169427283389924
ENSG00000120742	SERP1	-0.29080591771769	-0.700300577379106	0.929848775521071	0.623238276184488	0.293479358375999	0.0718612547202399
ENSG00000120784	ZFP30	0.134866260084259	-0.271067994588596	0.301195643935295	0.661653840807694	-0.555305054583138	-0.0573458986226383
ENSG00000120798	NR2C1	0.441779338912851	-0.423799872114595	0.443471516491917	0.222663196948401	0.228045201534094	-0.0235055985900539
ENSG00000120800	UTP20	-0.0284459457399973	-0.491609470247105	0.582699920968275	0.789318121948471	-0.39507191655939	0.027802706810115
ENSG00000120802	TMPO	-0.220920128284192	-0.620051990359592	0.733791070947803	0.713121970004064	-0.0783936568350223	0.0334238681206475
ENSG00000120805	ARL1	-0.204899814672031	-0.715428514798631	0.889143398066554	0.82074606854652	-0.0605068243313449	0.0787869541547129
ENSG00000120832	MTERFD3	0.126125172475577	-0.301529918693632	0.368680149792514	0.21448913941214	0.071198505509999	0.0809111058328351
ENSG00000120837	NFYB	-0.173899321534536	-0.724254963245261	0.926952072828438	0.719166415812962	0.109836874104703	0.101933884656595
ENSG00000120860	CCDC53	-0.270021561575324	-0.699696457921095	0.851582305951286	0.677932594589611	0.087457852561401	0.0190302335219331
ENSG00000120868	APAF1	-0.205465607423196	-0.269886764558845	0.450779646319351	0.827679660990581	-0.523189538956031	-0.146268618364178
ENSG00000120885	CLU	-0.134213029268092	0.111035270338959	-0.143390395839556	-0.162133892388405	0.0850406287245268	0.868488310939995
ENSG00000120889	TNFRSF10B	-0.102931383247913	-0.181585327490037	0.350031450916513	0.0978756086569538	0.28980628374803	-0.0501553511177698
ENSG00000120896	SORBS3	0.0145713022389399	0.886976006826092	-0.729852323253365	-0.553331794382666	-0.154318140420146	-0.132870253263122
ENSG00000120899	PTK2B	-0.0349819462682908	0.882509569911351	-0.70142222690558	-0.352894185339754	-0.371114543589493	-0.156256078827119
ENSG00000120903	CHRNA2	0.532315568025978	0.50299700851096	-0.579376349080267	-0.384866534439226	-0.225946634239412	0.141398125409964
ENSG00000120910	PPP3CC	-0.149171424056046	-0.58308338408289	0.663217537922275	0.232602274033142	0.460534469289932	0.296348147548741
ENSG00000120913	PDLIM2	-0.0463722475756201	0.977084027205958	-0.730273655623984	-0.494136993518936	-0.24625572087197	-0.144255944203002
ENSG00000120925	RNF170	-0.184048099504927	-0.696550140686206	0.777011702242316	0.609805570140673	0.12956469687868	0.0219215451499941
ENSG00000120942	UBIAD1	-0.292095970532687	0.495475435153389	-0.313141843893405	0.128768097907922	-0.561410845447176	-0.0364877239962277
ENSG00000120948	TARDBP	0.196518639484047	-0.441072247999926	0.62519956839434	0.554291400807124	-0.0466862759407019	-0.11546964854442
ENSG00000120949	TNFRSF8	-0.127586169876624	0.677718455408084	-0.435760515616129	0.128236766463067	-0.737673116238355	-0.182947385323325
ENSG00000120963	ZNF706	0.328780749834192	-0.277074231664798	0.346787034284935	-0.0344034926241403	0.519823436393246	-0.00420356417430418
ENSG00000120992	LYPLA1	-0.0655273747521266	-0.764066386389143	0.849679477034264	0.556867399299244	0.293130385732252	0.105973561436089
ENSG00000121022	COPS5	-0.15222082916554	-0.552959835610317	0.712549682760353	0.772291325183239	-0.19900747825725	-0.0268004564830172
ENSG00000121039	RDH10	-0.291134963135432	-0.497978728415557	0.500267724574925	0.137300719206281	0.427028563052872	0.141788215731604
ENSG00000121057	AKAP1	-0.199278868059135	0.400989948051068	-0.248792627510955	-0.0309749547986187	-0.325427719936393	-0.104320383746833
ENSG00000121058	COIL	-0.198930266515529	-0.637040450488975	0.650054842111586	0.192215064460152	0.546006703180185	0.060349628576224
ENSG00000121060	TRIM25	0.235383406708131	0.371524708741936	-0.372574146993448	-0.378113763042092	0.0999832095232365	-0.201956307326481
ENSG00000121064	SCPEP1	-0.430437790281158	-0.298222975355952	0.500034671534639	0.128068998734123	0.41669767101286	-0.160148419391804
ENSG00000121067	SPOP	-0.193806065905459	-0.347142986063142	0.469611085508764	0.91080947093332	-0.641002818890796	-0.0731190444094543
ENSG00000121073	SLC35B1	-0.315530306881419	-0.195880527003427	0.178601984664005	-0.113496282210102	0.352645095368387	-0.00294472673406741
ENSG00000121083	DYNLL2	-0.417297380935539	-0.210600926778726	0.467581885932158	-0.0202237933232247	0.544301985985759	0.192179720260198
ENSG00000121104	FAM117A	-0.160245860523313	0.731237306572995	-0.656965269695507	-0.388817763695137	-0.269116870090558	0.000170659057441826
ENSG00000121210	KIAA0922	0.141079862798748	-0.33504210256073	0.321849627642146	0.64355976211079	-0.42214584995446	-0.192615274224131
ENSG00000121274	PAPD5	-0.0172514095615201	-0.692950839737959	0.716220684656459	0.170156937271209	0.678453801612287	0.113331645038442
ENSG00000121281	ADCY7	-0.0733255505003357	0.910409706211101	-0.678879841453102	-0.263123509051157	-0.446864920927714	-0.171271657186773
ENSG00000121289	CEP89	-0.37027841983631	-0.0562623861885863	0.292984621112382	0.560079878747996	-0.425705949185793	-0.0144210724798532
ENSG00000121297	TSHZ3	-0.0480407297787855	0.521226974570218	-0.485644915623798	-0.318402845463851	-0.0904219261687849	-0.213496631102595
ENSG00000121310	ECHDC2	0.275663840908761	0.19565280327612	-0.246386297575501	-0.322448633757656	0.0707092326405228	0.190628903280974
ENSG00000121316	PLBD1	-0.332371426416828	-0.302251903807546	0.348509880291471	0.102383437393421	0.330265379828331	-0.154199910663172
ENSG00000121350	PYROXD1	0.0118095049110301	-0.713556872848717	0.876056667648605	0.774152469883738	0.0246548465691088	0.0588080871274661
ENSG00000121390	PSPC1	-0.199207322484547	-0.485970250833992	0.657661192094039	0.318891718399777	0.320864719342914	0.0504412504884358
ENSG00000121406	ZNF549	0.368775847440152	-0.0647692536431827	-0.133242354266601	0.318459554266814	-0.625755609497234	-0.152336779478556
ENSG00000121410	A1BG	-0.0624923698794774	0.880689193961691	-0.655788164025687	-0.51216711797993	-0.140281872295554	-0.183618531206409
ENSG00000121413	ZSCAN18	0.0297454075695439	0.416138228093632	-0.248164013718161	-0.0495469982223817	-0.280890417282738	0.0862527980949368
ENSG00000121417	ZNF211	-0.153914800040974	-0.527870188525717	0.564184090678021	0.0974019487141624	0.549353812193517	0.0504334589348506
ENSG00000121454	LHX4	0.726304504630073	-0.0293092521055224	-0.113001737586211	0.195900491951043	-0.426672238375784	-0.116489488257808
ENSG00000121481	RNF2	-0.154650364784676	-0.659595087612689	0.819850200775194	0.853014138897955	-0.125977874286378	0.0179946443618375
ENSG00000121486	TRMT1L	-0.14109739984817	-0.29610000070151	0.393472092291965	0.843744745878939	-0.633531491921296	-0.0506435439006726
ENSG00000121542	SEC22A	-0.090265357908494	-0.583784919705279	0.611198102610699	0.788914230972514	-0.309944235030855	0.0467332240969675
ENSG00000121552	CSTA	-0.249108751861246	-0.684189360926459	0.852931414880519	0.492633915786035	0.343483029317248	-0.0231816351191042
ENSG00000121577	POPDC2	-0.00703382948211107	0.138333112477952	-0.0973776858524587	-0.0822193316095755	-0.00230942646375903	0.00241071022169613
ENSG00000121578	B4GALT4	0.00750596895295418	-0.420011205937909	0.38267297292464	0.172330493986574	0.296039067969097	0.0210829010277901
ENSG00000121579	NAA50	-0.200412979799391	-0.685469076030789	0.915726232497963	0.829606442158802	-0.0207180044205264	0.0424278320749531
ENSG00000121621	KIF18A	0.0042738717263099	-0.427993195978682	0.317693278734671	0.0826957347721015	0.323080024844929	0.335939527835398
ENSG00000121644	DESI2	-0.174698270046676	-0.677923455949185	0.892469198185012	0.714661080093575	0.136187140160836	0.0648904576063754
ENSG00000121653	MAPK8IP1	0.0965259887905388	0.71258936971782	-0.528749405831936	-0.411834003957068	-0.0650174381540168	-0.0167122942495726
ENSG00000121671	CRY2	-0.107010590328682	0.483386229648689	-0.39012434464309	-0.760667791369037	0.593050977092517	0.0461443585758284
ENSG00000121680	PEX16	-0.0833389870004541	0.928820545703763	-0.624880247576197	-0.427752811881076	-0.231777557829298	-0.103783625553843
ENSG00000121691	CAT	-0.414582238798486	-0.337006623922276	0.456378149762099	0.375759200582468	0.0513414121624549	-0.0936989467963613
ENSG00000121716	PILRB	0.271629897587286	0.729791820942152	-0.700588131479453	-0.329753671397676	-0.419353247093377	-0.0509811850167919
ENSG00000121741	ZMYM2	0.116899283736835	-0.731073568715799	0.814927831701094	0.366721783865673	0.518868380829053	0.0570483431476052
ENSG00000121749	TBC1D15	0.158142076194579	-0.543709922008967	0.545383192887869	0.48317847756783	0.0175804340776598	0.0104316028806034
ENSG00000121766	ZCCHC17	-0.421582218922164	-0.623391334833334	0.752938503808458	0.559074211079431	0.108296354474856	0.167861896593564
ENSG00000121774	KHDRBS1	-0.0553983125333725	-0.124272954360146	0.245594874472469	-0.0447836029117866	0.37573561976325	-0.156695373335902
ENSG00000121775	TMEM39B	-0.13315847869985	0.883431798924121	-0.732945201520754	-0.424637026634997	-0.311278820180528	-0.131692439376088
ENSG00000121797	CCRL2	-0.26141426211561	-0.0102353425540057	0.0453819128526909	0.370325043101265	-0.299820809489367	-0.019873942720791
ENSG00000121807	CCR2	-0.256844786721637	-0.18716518774808	0.325550146398757	0.836409459320495	-0.708712086444327	-0.0529464152876267
ENSG00000121848	RNF115	-0.315670950334637	-0.706962829441455	0.804499676686244	0.600821972189031	0.156600633097217	0.0815513213894692
ENSG00000121851	POLR3GL	-0.384473177449713	-0.461678483321212	0.746981607774897	0.493345408150536	0.173430055983178	0.0771724267676074
ENSG00000121858	TNFSF10	-0.215141818215162	-0.317173438851532	0.453620340948057	0.867517441578479	-0.588531887073265	-0.104950722658395
ENSG00000121864	ZNF639	-0.104812596830517	-0.7172223159803	0.808282929804143	0.254506465570913	0.618456641086794	0.146284394291011
ENSG00000121879	PIK3CA	0.0178071832159455	-0.749461499235331	0.848926990846302	0.771001010870189	0.0176210923290529	0.0345666291777184
ENSG00000121892	PDS5A	-0.180239866593319	-0.795379376087796	0.925425598796233	0.65224837631946	0.257361883931931	0.10490960179135
ENSG00000121897	LIAS	-0.0815191204797672	-0.664900708984834	0.701596163458414	0.450409227499518	0.207177191665839	0.0350390286482786
ENSG00000121903	ZSCAN20	-0.0481879482312874	0.102913255750407	-0.0470214188190916	0.53031267440449	-0.774997358583844	-0.190006732243545
ENSG00000121931	LRIF1	-0.188235251455249	-0.420498709581155	0.533380581289788	0.763315047002861	-0.358005480575916	0.0184999613062563
ENSG00000121933	ADORA3	-0.408869836337892	-0.0801510466287486	0.246808137234205	0.542057746708589	-0.354782944096743	-0.0847612549689447
ENSG00000121940	CLCC1	-0.117883109000488	-0.625038087902766	0.783596754201926	0.819594140310793	-0.21036914500686	-0.0671205573991565
ENSG00000121957	GPSM2	-0.241381772501472	-0.485687313249409	0.577962965357062	0.482058454068795	0.0569515753413223	-0.070877725725425
ENSG00000121964	GTDC1	-0.159873195471389	-0.748738028383477	0.814889697332192	0.447945434275358	0.383365025104226	0.167042686824517
ENSG00000121966	CXCR4	-0.193089012434477	-0.255372506158354	0.279640267285738	0.00228316730177549	0.372688204885412	0.248599549655603
ENSG00000121988	ZRANB3	0.0540304591915432	-0.606947664631412	0.57777401789759	0.448339198633497	0.0722902284959692	0.181254593678858
ENSG00000121989	ACVR2A	0.0117866000496176	-0.563833209421253	0.629292094079019	0.733336661316893	-0.248195991452089	0.0574779763044598
ENSG00000122008	POLK	0.0891756001558123	-0.677363223230072	0.756759091351513	0.858496301770361	-0.231600749392293	-0.0577699733052534
ENSG00000122025	FLT3	-0.337763977455248	-0.229415073485099	0.382443236692492	0.265091026511843	0.132925287113518	0.0681127295214239
ENSG00000122026	RPL21	-0.128419600181124	-0.667913696419198	0.72740784032856	0.325966404964099	0.434277285321849	0.122817250783822
ENSG00000122033	MTIF3	-0.248364159912585	-0.639522568879005	0.827636644935508	0.803571702182744	-0.130091945059789	-0.0298016197398917
ENSG00000122034	GTF3A	-0.379305715198013	-0.671833565775258	0.812352714152851	0.439698047533094	0.371062602515935	0.156695491343402
ENSG00000122035	RASL11A	-0.347352058115413	0.48063404592618	-0.291453378886256	-0.149162047138654	-0.107000952648634	-0.0160090299516291
ENSG00000122042	UBL3	-0.200468515748118	-0.713877675133708	0.90463866184228	0.626866806112184	0.229413347886085	0.0083492636272844
ENSG00000122068	FYTTD1	-0.207339925282149	-0.696841867482564	0.925282129023992	0.45389201848803	0.470011954409174	0.0611959926671876
