metavar,cluster,gene,statistic,p.value,FDR
dx,1,JPH4,2,1,1
dx,1,JRKL,2,1,1
dx,1,JUN,0,0.5,1
dx,1,JUNB,0,0.5,1
dx,1,KANSL1,2,1,1
dx,1,KANSL1L,2,1,1
dx,1,KAZALD1,2,1,1
dx,1,KBTBD11,2,1,1
dx,1,KCNE1,2,1,1
dx,1,KCNMA1,2,1,1
dx,1,KCNMB4,2,1,1
dx,1,KCTD10,2,1,1
dx,1,KCTD2,3,0.5,1
dx,1,KDM2B,2,1,1
dx,1,KIAA0020,2,1,1
dx,1,KIAA0196,2,1,1
dx,1,KIAA0226L,2,1,1
dx,1,KIAA0319L,2,1,1
dx,1,KIAA1009,2,1,1
dx,1,KIAA1257,2,1,1
dx,1,KIAA1407,2,1,1
dx,1,KIAA1430,2,1,1
dx,1,KIAA1432,2,1,1
dx,1,KIAA1467,1,1,1
dx,1,KIAA1598,2,1,1
dx,1,KIAA1841,2,1,1
dx,1,KIF20B,2,1,1
dx,1,KLC1,2,1,1
dx,1,KLF3,2,1,1
dx,1,KLF6,2,1,1
dx,1,KLF9,2,1,1
dx,1,KLHDC1,2,1,1
dx,1,KLHDC2,2,1,1
dx,1,KLHL17,2,1,1
dx,1,KLHL18,2,1,1
dx,1,KLHL26,2,1,1
dx,1,KLK1,2,1,1
dx,1,KLRB1,1,1,1
dx,1,KLRC1,1,1,1
dx,1,KLRD1,1,1,1
dx,1,KLRF1,0,0.5,1
dx,1,KMO,2,1,1
dx,1,KNDC1,2,1,1
dx,1,KNOP1,2,1,1
dx,1,KNSTRN,2,1,1
dx,1,KNTC1,2,1,1
dx,1,KPNA5,2,1,1
dx,1,KPTN,2,1,1
dx,1,KRT18,2,1,1
dx,1,KRT23,2,1,1
dx,1,KRT7,2,1,1
dx,1,L3MBTL1,2,1,1
dx,1,LAIR2,2,1,1
dx,1,LAP3,2,1,1
dx,1,LAPTM4B,2,1,1
dx,1,LCK,0,0.5,1
dx,1,LCN2,1,1,1
dx,1,LDHD,2,1,1
dx,1,LDLR,2,1,1
dx,1,LDLRAD3,2,1,1
dx,1,LDLRAD4,2,1,1
dx,1,LENG1,2,1,1
dx,1,LEO1,2,1,1
dx,1,LEPR,2,1,1
dx,1,LFNG,2,1,1
dx,1,LGALS12,1,1,1
dx,1,LGALS2,3,0.5,1
dx,1,LGALS9C,2,1,1
dx,1,LGI4,2,1,1
dx,1,LGMN,2,1,1
dx,1,LGR4,2,1,1
dx,1,LHFP,2,1,1
dx,1,LIF,2,1,1
dx,1,LIG3,2,1,1
dx,1,LILRA3,2,1,1
dx,1,LILRB1,1,1,1
dx,1,LILRB2,3,0.5,1
dx,1,LILRB4,2,1,1
dx,1,LILRB5,2,1,1
dx,1,LIMK1,2,1,1
dx,1,LIMS1,2,1,1
dx,1,LIN52,1,1,1
dx,1,LINGO3,1,1,1
dx,1,LINS,2,1,1
dx,1,LIPA,2,1,1
dx,1,LIPT2,2,1,1
dx,1,LMNA,2,1,1
dx,1,LNX2,2,1,1
dx,1,LOH12CR1,2,1,1
dx,1,LONRF3,2,1,1
dx,1,LPAR5,1,1,1
dx,1,LPAR6,2,1,1
dx,1,LPHN1,2,1,1
dx,1,LRFN4,2,1,1
dx,1,LRG1,2,1,1
dx,1,LRRC24,2,1,1
dx,1,LRRC25,1,1,1
dx,1,LRRC29,2,1,1
dx,1,LRRC36,2,1,1
dx,1,LRRC4,1,1,1
dx,1,LRRC47,2,1,1
dx,1,LRRC63,1,1,1
dx,1,LRRIQ3,2,1,1
dx,1,LRRK1,2,1,1
dx,1,LSM4,2,1,1
dx,1,LST1,2,1,1
dx,1,LTA4H,1,1,1
dx,1,LTB,3,0.5,1
dx,1,LUZP1,2,1,1
dx,1,LY6E,1,1,1
dx,1,LY6G5B,2,1,1
dx,1,LYPD2,1,1,1
dx,1,LYRM1,2,1,1
dx,1,LYZ,3,0.5,1
dx,1,LZIC,2,1,1
dx,1,MACF1,2,1,1
dx,1,MAD1L1,3,0.5,1
dx,1,MAF,2,1,1
dx,1,MAFB,2,1,1
dx,1,MAGED2,2,1,1
dx,1,MAGEF1,2,1,1
dx,1,MAGIX,2,1,1
dx,1,MAL,0,0.5,1
dx,1,MANF,2,1,1
dx,1,MAP3K13,2,1,1
dx,1,MAP3K7CL,2,1,1
dx,1,MAP3K8,0,0.5,1
dx,1,MAP4K5,2,1,1
dx,1,MAP6D1,2,1,1
dx,1,MAP7D3,2,1,1
dx,1,MAPK8IP3,2,1,1
dx,1,MARC1,2,1,1
dx,1,MARCKS,3,0.5,1
dx,1,MARCKSL1,3,0.5,1
dx,1,MARCO,2,1,1
dx,1,MATK,1,1,1
dx,1,MAU2,2,1,1
dx,1,MB21D1,2,1,1
dx,1,MBIP,2,1,1
dx,1,MBOAT2,2,1,1
dx,1,MCAT,2,1,1
dx,1,MCCC2,2,1,1
dx,1,MCM6,2,1,1
dx,1,MCOLN1,2,1,1
dx,1,MCOLN2,2,1,1
dx,1,MCUR1,2,1,1
dx,1,MDC1,2,1,1
dx,1,MED11,2,1,1
dx,1,MED13,2,1,1
dx,1,MED26,2,1,1
dx,1,MEF2C,3,0.5,1
dx,1,MEGF6,0,0.5,1
dx,1,MERTK,2,1,1
dx,1,MESDC2,2,1,1
dx,1,METTL1,2,1,1
dx,1,METTL18,2,1,1
dx,1,METTL21A,2,1,1
dx,1,METTL23,2,1,1
dx,1,METTL25,2,1,1
dx,1,METTL4,2,1,1
dx,1,MFAP1,2,1,1
dx,1,MFSD2A,2,1,1
dx,1,MGLL,2,1,1
dx,1,MGME1,2,1,1
dx,1,MGST1,2,1,1
dx,1,MICA,2,1,1
dx,1,MIOS,2,1,1
dx,1,MIS18A,2,1,1
dx,1,MITD1,2,1,1
dx,1,MLLT11,2,1,1
dx,1,MMAB,2,1,1
dx,1,MMD,2,1,1
dx,1,MME,1,1,1
dx,1,MNAT1,2,1,1
dx,1,MND1,2,1,1
dx,1,MNDA,3,0.5,1
dx,1,MOCS2,2,1,1
dx,1,MORC2,0,0.5,1
dx,1,MORN1,2,1,1
dx,1,MPV17,2,1,1
dx,1,MPZL2,2,1,1
dx,1,MROH1,2,1,1
dx,1,MROH6,2,1,1
dx,1,MRPL1,2,1,1
dx,1,MRPL15,2,1,1
dx,1,MRPL17,2,1,1
dx,1,MRPL3,2,1,1
dx,1,MRPL35,2,1,1
dx,1,MRPL48,2,1,1
dx,1,MRPS17,2,1,1
dx,1,MRPS18A,2,1,1
dx,1,MRPS18B,2,1,1
dx,1,MRPS33,2,1,1
dx,1,MRVI1,2,1,1
dx,1,MS4A1,1,1,1
dx,1,MS4A14,2,1,1
dx,1,MS4A4A,2,1,1
dx,1,MS4A6A,3,0.5,1
dx,1,MS4A7,2,1,1
dx,1,MSR1,2,1,1
dx,1,MSS51,0,0.5,1
dx,1,MT1E,2,1,1
dx,1,MT1G,3,0.5,1
dx,1,MT1H,2,1,1
dx,1,MT1M,2,1,1
dx,1,MT1X,2,1,1
dx,1,MT2A,1,1,1
dx,1,MTBP,0,0.5,1
dx,1,MTDH,2,1,1
dx,1,MTFR1L,2,1,1
dx,1,MTHFD1,2,1,1
dx,1,MTHFD1L,2,1,1
dx,1,MTHFD2,2,1,1
dx,1,MTL5,2,1,1
dx,1,MTOR,2,1,1
dx,1,MTRNR2L1,2,1,1
dx,1,MTSS1,2,1,1
dx,1,MTX3,2,1,1
dx,1,MUC1,2,1,1
dx,1,MUC12,2,1,1
dx,1,MVP,2,1,1
dx,1,MX1,2,1,1
dx,1,MX2,2,1,1
dx,1,MYADM,2,1,1
dx,1,MYBL1,2,1,1
dx,1,MYC,2,1,1
dx,1,MYCBPAP,2,1,1
dx,1,MYLIP,2,1,1
dx,1,MYO10,2,1,1
dx,1,MYO7B,2,1,1
dx,1,MYSM1,2,1,1
dx,1,N4BP1,2,1,1
dx,1,N4BP2,2,1,1
dx,1,N6AMT2,2,1,1
dx,1,NAAA,2,1,1
dx,1,NABP2,2,1,1
dx,1,NACC1,2,1,1
dx,1,NAE1,2,1,1
dx,1,NANOS1,2,1,1
dx,1,NANOS3,2,1,1
dx,1,NAP1L1,0,0.5,1
dx,1,NARF,2,1,1
dx,1,NASP,2,1,1
dx,1,NBN,2,1,1
dx,1,NBPF16,2,1,1
dx,1,NBPF3,2,1,1
dx,1,NCF1,2,1,1
dx,1,NCL,2,1,1
dx,1,NCOA6,2,1,1
dx,1,NCR3,1,1,1
dx,1,NDN,2,1,1
dx,1,NDNL2,2,1,1
dx,1,NDOR1,2,1,1
dx,1,NDRG2,2,1,1
dx,1,NDUFAF2,2,1,1
dx,1,NDUFAF4,2,1,1
dx,1,NEB,2,1,1
dx,1,NEDD1,2,1,1
dx,1,NEDD4,2,1,1
dx,1,NEFH,2,1,1
dx,1,NEK3,2,1,1
dx,1,NEK8,1,1,1
dx,1,NETO2,2,1,1
dx,1,NEU3,2,1,1
dx,1,NEU4,2,1,1
dx,1,NEXN,2,1,1
dx,1,NFATC2,2,1,1
dx,1,NFIX,2,1,1
dx,1,NFKBIA,1,1,1
dx,1,NFKBIB,2,1,1
dx,1,NFKBID,2,1,1
dx,1,NFKBIZ,1,1,1
dx,1,NGFRAP1,2,1,1
dx,1,NHLRC2,2,1,1
dx,1,NID1,2,1,1
dx,1,NIPAL3,2,1,1
dx,1,NKG7,2,1,1
dx,1,NLRC5,2,1,1
dx,1,NLRP12,2,1,1
dx,1,NLRP3,2,1,1
dx,1,NME1,2,1,1
dx,1,NOP58,2,1,1
dx,1,NPDC1,1,1,1
dx,1,NPEPL1,2,1,1
dx,1,NPM1,2,1,1
dx,1,NPM3,2,1,1
dx,1,NR1H3,2,1,1
dx,1,NR4A1,2,1,1
dx,1,NR4A2,2,1,1
dx,1,NREP,2,1,1
dx,1,NRG1,2,1,1
dx,1,NRGN,2,1,1
dx,1,NRIP3,2,1,1
dx,1,NRP2,2,1,1
dx,1,NSDHL,2,1,1
dx,1,NSMAF,2,1,1
dx,1,NSUN3,2,1,1
dx,1,NSUN6,2,1,1
dx,1,NT5C3B,2,1,1
dx,1,NT5DC3,2,1,1
dx,1,NTHL1,2,1,1
dx,1,NTN1,2,1,1
dx,1,NTN3,2,1,1
dx,1,NTNG2,2,1,1
dx,1,NUBPL,2,1,1
dx,1,NUCKS1,2,1,1
dx,1,NUDT17,2,1,1
dx,1,NXT1,2,1,1
dx,1,OARD1,2,1,1
dx,1,OAS1,3,0.5,1
dx,1,OAS2,2,1,1
dx,1,OAS3,2,1,1
dx,1,OASL,2,1,1
dx,1,OCEL1,2,1,1
dx,1,OCIAD2,2,1,1
dx,1,ODC1,2,1,1
dx,1,OFD1,2,1,1
dx,1,OGFOD2,2,1,1
dx,1,OLFM1,2,1,1
dx,1,OLR1,2,1,1
dx,1,ORAI1,2,1,1
dx,1,ORC3,2,1,1
dx,1,ORM1,1,1,1
dx,1,OSBPL11,2,1,1
dx,1,OSGEPL1,2,1,1
dx,1,OSM,2,1,1
dx,1,OSR2,3,0.5,1
dx,1,OTUD1,2,1,1
dx,1,OXER1,2,1,1
dx,1,OXSR1,2,1,1
dx,1,P2RY6,2,1,1
dx,1,PADI2,1,1,1
dx,1,PADI4,2,1,1
dx,1,PAFAH1B3,2,1,1
dx,1,PAIP2B,2,1,1
dx,1,PAPSS2,2,1,1
dx,1,PARD6A,2,1,1
dx,1,PARP1,2,1,1
dx,1,PARP2,2,1,1
dx,1,PARP3,2,1,1
dx,1,PATL1,2,1,1
dx,1,PAXBP1,2,1,1
dx,1,PBDC1,2,1,1
dx,1,PCCB,2,1,1
dx,1,PCED1B,2,1,1
dx,1,PCID2,2,1,1
dx,1,PCOLCE,2,1,1
dx,1,PCP2,2,1,1
dx,1,PDAP1,2,1,1
dx,1,PDCD10,2,1,1
dx,1,PDCD2L,2,1,1
dx,1,PDCL3,2,1,1
dx,1,PDDC1,2,1,1
dx,1,PDE12,2,1,1
dx,1,PDE4B,2,1,1
dx,1,PDE6A,1,1,1
dx,1,PDE6B,2,1,1
dx,1,PDE6G,2,1,1
dx,1,PDE7A,2,1,1
dx,1,PDE8B,2,1,1
dx,1,PDGFA,1,1,1
dx,1,PDHA1,2,1,1
dx,1,PDHB,2,1,1
dx,1,PDK4,2,1,1
dx,1,PDLIM1,2,1,1
dx,1,PDPR,1,1,1
dx,1,PDXDC1,2,1,1
dx,1,PDZK1IP1,0,0.5,1
dx,1,PEAK1,2,1,1
dx,1,PEBP1,2,1,1
dx,1,PELI1,2,1,1
dx,1,PER3,2,1,1
dx,1,PEX10,2,1,1
dx,1,PEX11G,2,1,1
dx,1,PEX3,3,0.5,1
dx,1,PF4,0,0.5,1
dx,1,PF4V1,1,1,1
dx,1,PFKFB2,2,1,1
dx,1,PGLYRP2,2,1,1
dx,1,PGM3,3,0.5,1
dx,1,PGM5,2,1,1
dx,1,PGPEP1,2,1,1
dx,1,PHACTR1,2,1,1
dx,1,PHF13,2,1,1
dx,1,PHF19,2,1,1
dx,1,PHF20,2,1,1
dx,1,PHF20L1,2,1,1
dx,1,PHF23,2,1,1
dx,1,PHF6,2,1,1
dx,1,PHF8,2,1,1
dx,1,PHLDA1,2,1,1
dx,1,PHLDA2,2,1,1
dx,1,PIAS4,2,1,1
dx,1,PID1,2,1,1
dx,1,PIGF,2,1,1
dx,1,PIGP,2,1,1
dx,1,PIM1,2,1,1
dx,1,PINLYP,2,1,1
dx,1,PJA1,2,1,1
dx,1,PKD1,2,1,1
dx,1,PKD2L1,2,1,1
dx,1,PKIB,2,1,1
dx,1,PKIG,2,1,1
dx,1,PKP2,0,0.5,1
dx,1,PLA2G16,2,1,1
dx,1,PLA2G7,2,1,1
dx,1,PLAC8,3,0.5,1
dx,1,PLAUR,3,0.5,1
dx,1,PLBD1,2,1,1
dx,1,PLCB3,2,1,1
dx,1,PLCG1,2,1,1
dx,1,PLCL1,2,1,1
dx,1,PLD3,2,1,1
dx,1,PLD4,2,1,1
dx,1,PLEKHA1,2,1,1
dx,1,PLEKHA3,2,1,1
dx,1,PLEKHA4,2,1,1
dx,1,PLEKHA7,1,1,1
dx,1,PLEKHM2,2,1,1
dx,1,PLEKHM3,2,1,1
dx,1,PLIN5,2,1,1
dx,1,PLOD3,2,1,1
dx,1,PLTP,2,1,1
dx,1,PLXNA1,1,1,1
dx,1,PMAIP1,2,1,1
dx,1,PMEL,2,1,1
dx,1,PMEPA1,2,1,1
dx,1,PMFBP1,1,1,1
dx,1,PMVK,2,1,1
dx,1,PNMA5,2,1,1
dx,1,POC1A,2,1,1
dx,1,POC1B,2,1,1
dx,1,PODXL2,2,1,1
dx,1,POGLUT1,2,1,1
dx,1,POLDIP2,2,1,1
dx,1,POLDIP3,2,1,1
dx,1,POLH,2,1,1
dx,1,POLN,0,0.5,1
dx,1,POLR1C,2,1,1
dx,1,POLR1E,2,1,1
dx,1,POLR3D,2,1,1
dx,1,POLR3H,2,1,1
dx,1,POMC,2,1,1
dx,1,POMGNT1,2,1,1
dx,1,POP1,2,1,1
dx,1,POP4,2,1,1
dx,1,POPDC2,2,1,1
dx,1,POR,2,1,1
dx,1,POU2F2,3,0.5,1
dx,1,POU6F1,2,1,1
dx,1,PPA1,2,1,1
dx,1,PPA2,2,1,1
dx,1,PPAP2A,2,1,1
dx,1,PPAPDC3,2,1,1
dx,1,PPARA,2,1,1
dx,1,PPARD,2,1,1
dx,1,PPAT,2,1,1
dx,1,PPBP,2,1,1
dx,1,PPCDC,2,1,1
dx,1,PPIB,3,0.5,1
dx,1,PPM1K,2,1,1
dx,1,PPM1L,2,1,1
dx,1,PPM1N,1,1,1
dx,1,PPP1R17,2,1,1
dx,1,PPP1R35,2,1,1
dx,1,PPP1R37,2,1,1
dx,1,PPP2R3C,2,1,1
dx,1,PPP2R5B,2,1,1
dx,1,PPP4R1L,2,1,1
dx,1,PRC1,2,1,1
dx,1,PRCC,2,1,1
dx,1,PRDM1,2,1,1
dx,1,PRDM15,2,1,1
dx,1,PRDM8,2,1,1
dx,1,PRDX2,2,1,1
dx,1,PREPL,2,1,1
dx,1,PRF1,0,0.5,1
dx,1,PRICKLE1,3,0.5,1
dx,1,PRIM2,2,1,1
dx,1,PRKCDBP,2,1,1
dx,1,PRKD2,2,1,1
dx,1,PRMT10,2,1,1
dx,1,PRMT6,0,0.5,1
dx,1,PROC,3,0.5,1
dx,1,PROCA1,2,1,1
dx,1,PRPF39,2,1,1
dx,1,PRPF40B,2,1,1
dx,1,PRPF6,2,1,1
dx,1,PRR4,2,1,1
dx,1,PRR5,2,1,1
dx,1,PRSS21,2,1,1
dx,1,PSIP1,2,1,1
dx,1,PSMA4,3,0.5,1
dx,1,PSMA8,2,1,1
dx,1,PSMD13,2,1,1
dx,1,PSMD3,2,1,1
dx,1,PSMD5,2,1,1
dx,1,PSME2,3,0.5,1
dx,1,PTCH2,2,1,1
dx,1,PTCRA,1,1,1
dx,1,PTGDR2,1,1,1
dx,1,PTGDS,1,1,1
dx,1,PTGER2,2,1,1
dx,1,PTGER4,2,1,1
dx,1,PTGES2,2,1,1
dx,1,PTGES3,1,1,1
dx,1,PTGIR,2,1,1
dx,1,PTGS2,3,0.5,1
dx,1,PTMS,2,1,1
dx,1,PTP4A3,2,1,1
dx,1,PTPN13,2,1,1
dx,1,PTPN7,2,1,1
dx,1,PTPRA,2,1,1
dx,1,PTPRCAP,1,1,1
dx,1,PTRH1,2,1,1
dx,1,PTRHD1,2,1,1
dx,1,PTX3,1,1,1
dx,1,PUS1,2,1,1
dx,1,PWWP2B,2,1,1
dx,1,PYROXD1,2,1,1
dx,1,QPCT,2,1,1
dx,1,QPRT,2,1,1
dx,1,RAB11FIP2,2,1,1
dx,1,RAB11FIP4,2,1,1
dx,1,RAB27B,1,1,1
dx,1,RAB3A,2,1,1
dx,1,RAB5B,2,1,1
dx,1,RAB9A,2,1,1
dx,1,RABEP1,2,1,1
dx,1,RABGAP1L,2,1,1
dx,1,RABGGTB,2,1,1
dx,1,RABL5,2,1,1
dx,1,RACGAP1,2,1,1
dx,1,RAD1,2,1,1
dx,1,RAD51D,2,1,1
dx,1,RALGDS,2,1,1
dx,1,RAPGEF1,2,1,1
dx,1,RAPSN,2,1,1
dx,1,RASD1,2,1,1
dx,1,RASGEF1B,1,1,1
dx,1,RASGRP2,1,1,1
dx,1,RBBP8,2,1,1
dx,1,RBM12B,2,1,1
dx,1,RBM19,2,1,1
dx,1,RBM28,2,1,1
dx,1,RBM4B,2,1,1
dx,1,RBMX2,2,1,1
dx,1,RBP7,2,1,1
dx,1,RBPJ,2,1,1
dx,1,RCN1,2,1,1
dx,1,RDX,2,1,1
dx,1,REC8,2,1,1
dx,1,RECK,2,1,1
dx,1,REEP3,2,1,1
dx,1,RELL2,2,1,1
dx,1,RETN,2,1,1
dx,1,RFC5,2,1,1
dx,1,RFESD,2,1,1
dx,1,RFT1,2,1,1
dx,1,RFXAP,2,1,1
dx,1,RGCC,2,1,1
dx,1,RGL4,2,1,1
dx,1,RGMA,2,1,1
dx,1,RGS1,2,1,1
dx,1,RGS10,2,1,1
dx,1,RGS18,2,1,1
dx,1,RGS2,2,1,1
dx,1,RHBDD3,2,1,1
dx,1,RHOB,2,1,1
dx,1,RHOC,1,1,1
dx,1,RHOF,2,1,1
dx,1,RHOH,2,1,1
dx,1,RIBC1,3,0.5,1
dx,1,RILPL2,2,1,1
dx,1,RIN1,2,1,1
dx,1,RMND5A,2,1,1
dx,1,RNASE1,2,1,1
dx,1,RNASE2,2,1,1
dx,1,RNASE6,2,1,1
dx,1,RNASEH1,2,1,1
dx,1,RNASET2,1,1,1
dx,1,RNF11,2,1,1
dx,1,RNF113A,2,1,1
dx,1,RNF144B,2,1,1
dx,1,RNF169,2,1,1
dx,1,RNF207,2,1,1
dx,1,RNF25,2,1,1
dx,1,RNF43,2,1,1
dx,1,RNLS,2,1,1
dx,1,RNMTL1,2,1,1
dx,1,ROPN1L,2,1,1
dx,1,RORA,3,0.5,1
dx,1,RPF2,2,1,1
dx,1,RPGR,2,1,1
dx,1,RPH3AL,2,1,1
dx,1,RPL10,2,1,1
dx,1,RPL10A,1,1,1
dx,1,RPL13A,0,0.5,1
dx,1,RPL27A,1,1,1
dx,1,RPL3,2,1,1
dx,1,RPLP0,2,1,1
dx,1,RPP38,2,1,1
dx,1,RPS10,2,1,1
dx,1,RPS18,1,1,1
dx,1,RPS19,3,0.5,1
dx,1,RPS2,3,0.5,1
dx,1,RPS23,1,1,1
dx,1,RPS3A,2,1,1
dx,1,RPS5,1,1,1
dx,1,RPS6,2,1,1
dx,1,RPS6KB2,2,1,1
dx,1,RPS8,3,0.5,1
dx,1,RPSA,2,1,1
dx,1,RRAD,2,1,1
dx,1,RRAS,2,1,1
dx,1,RRP12,2,1,1
dx,1,RRP15,2,1,1
dx,1,RSAD2,2,1,1
dx,1,RSBN1,2,1,1
dx,1,RSPH3,2,1,1
dx,1,RTCA,2,1,1
dx,1,RTEL1,0,0.5,1
dx,1,RUFY1,2,1,1
dx,1,RUNDC1,2,1,1
dx,1,RYBP,2,1,1
dx,1,RYR1,2,1,1
dx,1,S100A10,2,1,1
dx,1,S100A12,1,1,1
dx,1,S100A5,2,1,1
dx,1,S100A8,3,0.5,1
dx,1,S100A9,3,0.5,1
dx,1,S100B,2,1,1
dx,1,S100P,1,1,1
dx,1,S100Z,2,1,1
dx,1,S1PR4,2,1,1
dx,1,SAC3D1,2,1,1
dx,1,SAE1,2,1,1
dx,1,SAFB2,2,1,1
dx,1,SAMD3,1,1,1
dx,1,SAMD4A,2,1,1
dx,1,SAMD9,2,1,1
dx,1,SAMD9L,2,1,1
dx,1,SAMSN1,1,1,1
dx,1,SAP30,2,1,1
dx,1,SASH1,2,1,1
dx,1,SAT1,2,1,1
dx,1,SBSPON,3,0.5,1
dx,1,SCARB1,2,1,1
dx,1,SCARF1,2,1,1
dx,1,SCCPDH,2,1,1
dx,1,SCGB3A1,2,1,1
dx,1,SCML1,2,1,1
dx,1,SCN4B,0,0.5,1
dx,1,SCNN1A,2,1,1
dx,1,SCNN1D,2,1,1
dx,1,SCRN3,2,1,1
dx,1,SCYL2,2,1,1
dx,1,SDAD1,2,1,1
dx,1,SDCCAG3,2,1,1
dx,1,SDCCAG8,2,1,1
dx,1,SDF2L1,2,1,1
dx,1,SDPR,2,1,1
dx,1,SDS,2,1,1
dx,1,SEC23A,2,1,1
dx,1,SEH1L,2,1,1
dx,1,SEL1L,2,1,1
dx,1,SELL,2,1,1
dx,1,SEMA6B,2,1,1
dx,1,SENP3,2,1,1
dx,1,SEPN1,2,1,1
dx,1,SEPT1,2,1,1
dx,1,SEPT10,2,1,1
dx,1,SEPT11,2,1,1
dx,1,SERPINB2,2,1,1
dx,1,SERPINF1,2,1,1
dx,1,SERPING1,2,1,1
dx,1,SETBP1,2,1,1
dx,1,SETD9,2,1,1
dx,1,SEZ6,2,1,1
dx,1,SEZ6L,2,1,1
dx,1,SFTPD,2,1,1
dx,1,SGCB,2,1,1
dx,1,SGK1,2,1,1
dx,1,SGMS1,2,1,1
dx,1,SH2D1B,2,1,1
dx,1,SH3D21,2,1,1
dx,1,SHF,2,1,1
dx,1,SHPRH,2,1,1
dx,1,SIGLEC1,2,1,1
dx,1,SIGLEC10,2,1,1
dx,1,SIGLEC14,2,1,1
dx,1,SIGLEC5,2,1,1
dx,1,SIKE1,2,1,1
dx,1,SIMC1,2,1,1
dx,1,SKA3,2,1,1
dx,1,SKIL,2,1,1
dx,1,SLA,2,1,1
dx,1,SLAMF7,2,1,1
dx,1,SLC10A3,2,1,1
dx,1,SLC15A4,2,1,1
dx,1,SLC16A13,2,1,1
dx,1,SLC16A5,2,1,1
dx,1,SLC22A16,2,1,1
dx,1,SLC22A18,2,1,1
dx,1,SLC25A16,2,1,1
dx,1,SLC25A17,2,1,1
dx,1,SLC25A25,2,1,1
dx,1,SLC25A33,2,1,1
dx,1,SLC25A37,2,1,1
dx,1,SLC25A5,1,1,1
dx,1,SLC26A4,2,1,1
dx,1,SLC27A1,2,1,1
dx,1,SLC27A3,2,1,1
dx,1,SLC29A1,2,1,1
dx,1,SLC2A11,2,1,1
dx,1,SLC2A3,2,1,1
dx,1,SLC2A6,2,1,1
dx,1,SLC2A8,2,1,1
dx,1,SLC31A1,2,1,1
dx,1,SLC31A2,2,1,1
dx,1,SLC35C1,2,1,1
dx,1,SLC35D1,2,1,1
dx,1,SLC39A10,2,1,1
dx,1,SLC39A8,2,1,1
dx,1,SLC3A1,1,1,1
dx,1,SLC44A2,2,1,1
dx,1,SLC7A6OS,2,1,1
dx,1,SLC8A1,2,1,1
dx,1,SLC9A1,2,1,1
dx,1,SLC9A6,2,1,1
dx,1,SLFN11,2,1,1
dx,1,SLFN12L,1,1,1
dx,1,SLFN13,2,1,1
dx,1,SLU7,2,1,1
dx,1,SMARCC1,2,1,1
dx,1,SMARCD1,2,1,1
dx,1,SMC6,2,1,1
dx,1,SMEK2,2,1,1
dx,1,SMG8,2,1,1
dx,1,SMG9,2,1,1
dx,1,SMIM11,2,1,1
dx,1,SMIM14,2,1,1
dx,1,SMIM15,2,1,1
dx,1,SMOX,2,1,1
dx,1,SMPD2,2,1,1
dx,1,SMTN,2,1,1
dx,1,SMUG1,2,1,1
dx,1,SMURF1,2,1,1
dx,1,SMURF2,2,1,1
dx,1,SMYD5,2,1,1
dx,1,SNAI3,2,1,1
dx,1,SNAPC4,2,1,1
dx,1,SNAPC5,2,1,1
dx,1,SNCG,2,1,1
dx,1,SNRNP200,2,1,1
dx,1,SNRNP40,2,1,1
dx,1,SNX15,2,1,1
dx,1,SNX18,2,1,1
dx,1,SNX22,2,1,1
dx,1,SNX29,2,1,1
dx,1,SOCS3,2,1,1
dx,1,SOCS4,2,1,1
dx,1,SOCS5,2,1,1
dx,1,SOD1,1,1,1
dx,1,SOD2,2,1,1
dx,1,SOWAHD,2,1,1
dx,1,SOX4,2,1,1
dx,1,SP140L,2,1,1
dx,1,SP3,2,1,1
dx,1,SPAG9,2,1,1
dx,1,SPARC,2,1,1
dx,1,SPATA6L,2,1,1
dx,1,SPATC1L,2,1,1
dx,1,SPEF2,2,1,1
dx,1,SPIN4,2,1,1
dx,1,SPN,2,1,1
dx,1,SPOCK1,1,1,1
dx,1,SPON2,2,1,1
dx,1,SPR,2,1,1
dx,1,SPSB2,2,1,1
dx,1,SPTLC2,2,1,1
dx,1,SQLE,2,1,1
dx,1,SRBD1,2,1,1
dx,1,SRD5A3,2,1,1
dx,1,SRGAP1,2,1,1
dx,1,SRGAP3,2,1,1
dx,1,SRPR,2,1,1
dx,1,SRSF7,3,0.5,1
dx,1,SSB,2,1,1
dx,1,SSR1,2,1,1
dx,1,ST6GAL1,2,1,1
dx,1,ST7,2,1,1
dx,1,STAG1,2,1,1
dx,1,STAT1,2,1,1
dx,1,STC2,2,1,1
dx,1,STEAP4,2,1,1
dx,1,STK16,2,1,1
dx,1,STK17A,2,1,1
dx,1,STK36,2,1,1
dx,1,STK40,2,1,1
dx,1,STOML1,2,1,1
dx,1,STS,2,1,1
dx,1,STX18,2,1,1
dx,1,STX6,2,1,1
dx,1,STXBP2,2,1,1
dx,1,STXBP5,2,1,1
dx,1,SUCLG1,2,1,1
dx,1,SUCLG2,2,1,1
dx,1,SULT1A1,2,1,1
dx,1,SULT1B1,2,1,1
dx,1,SUPT7L,2,1,1
dx,1,SUSD2,2,1,1
dx,1,SVIL,2,1,1
dx,1,SVIP,2,1,1
dx,1,SWAP70,2,1,1
dx,1,SWI5,2,1,1
dx,1,SYCP2,2,1,1
dx,1,SYNC,1,1,1
dx,1,SYNCRIP,2,1,1
dx,1,SYNE2,0,0.5,1
dx,1,SYNRG,2,1,1
dx,1,SYP,3,0.5,1
dx,1,SYT1,2,1,1
